month,pct,list_size
2015-02-01 00:00:00+00:00,413,0.0
2015-02-01 00:00:00+00:00,414,0.0
2015-02-01 00:00:00+00:00,720,0.0
2015-02-01 00:00:00+00:00,725,0.0
2015-02-01 00:00:00+00:00,905,0.0
2015-02-01 00:00:00+00:00,99A,4351.353448275861
2015-02-01 00:00:00+00:00,99C,7207.633333333333
2015-02-01 00:00:00+00:00,99D,9516.588235294119
2015-02-01 00:00:00+00:00,99E,5203.8076923076915
2015-02-01 00:00:00+00:00,99F,6742.11111111111
2015-02-01 00:00:00+00:00,99G,4402.285714285714
2015-02-01 00:00:00+00:00,99H,7711.333333333333
2015-02-01 00:00:00+00:00,99J,5946.187499999998
2015-02-01 00:00:00+00:00,99K,6720.079999999999
2015-02-01 00:00:00+00:00,99M,8217.62962962963
2015-02-01 00:00:00+00:00,99N,7210.298507462689
2015-02-01 00:00:00+00:00,99P,7027.023622047244
2015-02-01 00:00:00+00:00,99Q,7673.594594594597
2015-02-01 00:00:00+00:00,AA8,0.0
2015-02-01 00:00:00+00:00,AAR,0.0
2015-02-01 00:00:00+00:00,AAX,0.0
2015-02-01 00:00:00+00:00,AC2,0.0
2015-02-01 00:00:00+00:00,AC6,0.0
2015-02-01 00:00:00+00:00,ACD,0.0
2015-02-01 00:00:00+00:00,ACH,0.0
2015-02-01 00:00:00+00:00,ACV,0.0
2015-02-01 00:00:00+00:00,ADT,0.0
2015-02-01 00:00:00+00:00,AH7,0.0
2015-02-01 00:00:00+00:00,AKQ,0.0
2015-02-01 00:00:00+00:00,NDA,0.0
2015-02-01 00:00:00+00:00,NDJ,0.0
2015-02-01 00:00:00+00:00,NEN,0.0
2015-02-01 00:00:00+00:00,NI3,0.0
2015-02-01 00:00:00+00:00,NKI,0.0
2015-02-01 00:00:00+00:00,NLX,0.0
2015-02-01 00:00:00+00:00,NMS,0.0
2015-02-01 00:00:00+00:00,NQ7,0.0
2015-02-01 00:00:00+00:00,NQL,0.0
2015-02-01 00:00:00+00:00,NQT,0.0
2015-02-01 00:00:00+00:00,NR3,0.0
2015-02-01 00:00:00+00:00,NR5,0.0
2015-02-01 00:00:00+00:00,NTV,0.0
2015-02-01 00:00:00+00:00,NWE,0.0
2015-02-01 00:00:00+00:00,NYF,0.0
2015-02-01 00:00:00+00:00,Q44,0.0
2015-02-01 00:00:00+00:00,Q52,0.0
2015-02-01 00:00:00+00:00,Q55,0.0
2015-02-01 00:00:00+00:00,Q56,0.0
2015-02-01 00:00:00+00:00,Q59,8.666666666666668
2015-02-01 00:00:00+00:00,Q65,0.0
2015-02-01 00:00:00+00:00,Q67,0.0
2015-02-01 00:00:00+00:00,Q69,0.0
2015-02-01 00:00:00+00:00,R1D,0.0
2015-02-01 00:00:00+00:00,R1E,0.0
2015-02-01 00:00:00+00:00,R1G,0.0
2015-02-01 00:00:00+00:00,R1K,0.0
2015-02-01 00:00:00+00:00,RBL,0.0
2015-02-01 00:00:00+00:00,RCD,0.0
2015-02-01 00:00:00+00:00,RGD,0.0
2015-02-01 00:00:00+00:00,RHA,0.0
2015-02-01 00:00:00+00:00,RJ1,0.0
2015-02-01 00:00:00+00:00,RJ7,0.0
2015-02-01 00:00:00+00:00,RNA,0.0
2015-02-01 00:00:00+00:00,RNU,0.0
2015-02-01 00:00:00+00:00,RRE,0.0
2015-02-01 00:00:00+00:00,RTD,0.0
2015-02-01 00:00:00+00:00,RTF,0.0
2015-02-01 00:00:00+00:00,RTR,0.0
2015-02-01 00:00:00+00:00,RW5,0.0
2015-02-01 00:00:00+00:00,RWN,0.0
2015-02-01 00:00:00+00:00,RX4,0.0
2015-02-01 00:00:00+00:00,RXA,0.0
2015-02-01 00:00:00+00:00,RXM,0.0
2015-02-01 00:00:00+00:00,RY2,0.0
2015-02-01 00:00:00+00:00,RY3,0.0
2015-02-01 00:00:00+00:00,RY4,0.0
2015-02-01 00:00:00+00:00,RY5,0.0
2015-02-01 00:00:00+00:00,RY6,60.85714285714285
2015-02-01 00:00:00+00:00,RYG,0.0
2015-03-01 00:00:00+00:00,,0.0
2015-03-01 00:00:00+00:00,00C,7619.5
2015-03-01 00:00:00+00:00,00D,5663.215686274509
2015-03-01 00:00:00+00:00,00F,6088.558823529412
2015-03-01 00:00:00+00:00,00G,8164.499999999999
2015-03-01 00:00:00+00:00,00H,7544.388888888889
2015-03-01 00:00:00+00:00,00J,6169.536585365854
2015-03-01 00:00:00+00:00,00K,6369.695652173913
2015-03-01 00:00:00+00:00,00L,6853.063829787233
2015-03-01 00:00:00+00:00,00M,6068.541666666666
2015-03-01 00:00:00+00:00,00N,4311.333333333334
2015-03-01 00:00:00+00:00,00P,4724.483333333334
2015-03-01 00:00:00+00:00,00Q,4728.166666666667
2015-03-01 00:00:00+00:00,00R,5923.862068965516
2015-03-01 00:00:00+00:00,00T,4614.615384615385
2015-03-01 00:00:00+00:00,00V,5213.342105263158
2015-03-01 00:00:00+00:00,00W,6035.270270270271
2015-03-01 00:00:00+00:00,00X,4933.277777777777
2015-03-01 00:00:00+00:00,00Y,4379.589285714284
2015-03-01 00:00:00+00:00,01A,5486.397058823529
2015-03-01 00:00:00+00:00,01C,7085.551724137932
2015-03-01 00:00:00+00:00,01D,4702.458333333333
2015-03-01 00:00:00+00:00,01E,5258.075000000001
2015-03-01 00:00:00+00:00,01F,5890.772727272728
2015-03-01 00:00:00+00:00,01G,4448.913793103448
2015-03-01 00:00:00+00:00,01H,5993.9655172413795
2015-03-01 00:00:00+00:00,01J,3764.395348837209
2015-03-01 00:00:00+00:00,01K,9946.4375
2015-03-01 00:00:00+00:00,01M,5103.307692307692
2015-03-01 00:00:00+00:00,01N,6097.785714285715
2015-03-01 00:00:00+00:00,01R,8918.449999999999
2015-03-01 00:00:00+00:00,01T,3682.023809523809
2015-03-01 00:00:00+00:00,01V,4733.2692307692305
2015-03-01 00:00:00+00:00,01W,6315.770833333333
2015-03-01 00:00:00+00:00,01X,4529.348837209303
2015-03-01 00:00:00+00:00,01Y,5781.452380952382
2015-03-01 00:00:00+00:00,02A,6607.083333333332
2015-03-01 00:00:00+00:00,02D,6433.1875
2015-03-01 00:00:00+00:00,02E,8190.384615384616
2015-03-01 00:00:00+00:00,02F,6468.099999999999
2015-03-01 00:00:00+00:00,02G,4671.5
2015-03-01 00:00:00+00:00,02H,4540.1830985915485
2015-03-01 00:00:00+00:00,02M,7175.952380952382
2015-03-01 00:00:00+00:00,02N,6555.083333333333
2015-03-01 00:00:00+00:00,02P,5914.4651162790715
2015-03-01 00:00:00+00:00,02Q,8735.538461538461
2015-03-01 00:00:00+00:00,02R,5042.746268656715
2015-03-01 00:00:00+00:00,02T,6783.625
2015-03-01 00:00:00+00:00,02V,6977.166666666666
2015-03-01 00:00:00+00:00,02W,4201.586206896552
2015-03-01 00:00:00+00:00,02X,6643.765957446808
2015-03-01 00:00:00+00:00,02Y,6858.454545454544
2015-03-01 00:00:00+00:00,03A,5183.723404255318
2015-03-01 00:00:00+00:00,03C,7821.808510638297
2015-03-01 00:00:00+00:00,03D,6479.454545454544
2015-03-01 00:00:00+00:00,03E,8964.444444444445
2015-03-01 00:00:00+00:00,03F,4400.636363636365
2015-03-01 00:00:00+00:00,03G,5724.021276595745
2015-03-01 00:00:00+00:00,03H,5115.393939393939
2015-03-01 00:00:00+00:00,03J,5388.171428571428
2015-03-01 00:00:00+00:00,03K,7096.625
2015-03-01 00:00:00+00:00,03L,6467.924999999999
2015-03-01 00:00:00+00:00,03M,7910.2
2015-03-01 00:00:00+00:00,03N,5983.6632653061215
2015-03-01 00:00:00+00:00,03Q,11706.999999999998
2015-03-01 00:00:00+00:00,03R,8204.954545454546
2015-03-01 00:00:00+00:00,03T,6446.552631578947
2015-03-01 00:00:00+00:00,03V,12230.333333333332
2015-03-01 00:00:00+00:00,03W,9215.342857142856
2015-03-01 00:00:00+00:00,03X,8104.833333333333
2015-03-01 00:00:00+00:00,03Y,6403.375
2015-03-01 00:00:00+00:00,04C,5609.8823529411775
2015-03-01 00:00:00+00:00,04D,5806.9
2015-03-01 00:00:00+00:00,04E,4948.868421052632
2015-03-01 00:00:00+00:00,04F,9634.448275862069
2015-03-01 00:00:00+00:00,04G,9189.704225352114
2015-03-01 00:00:00+00:00,04H,8684.0
2015-03-01 00:00:00+00:00,04J,6753.162790697675
2015-03-01 00:00:00+00:00,04K,5556.784615384615
2015-03-01 00:00:00+00:00,04L,5321.535714285716
2015-03-01 00:00:00+00:00,04M,5554.117647058824
2015-03-01 00:00:00+00:00,04N,8817.428571428572
2015-03-01 00:00:00+00:00,04Q,5257.320000000001
2015-03-01 00:00:00+00:00,04R,9654.660714285714
2015-03-01 00:00:00+00:00,04V,7358.274509803923
2015-03-01 00:00:00+00:00,04X,3954.75
2015-03-01 00:00:00+00:00,04Y,4772.214285714286
2015-03-01 00:00:00+00:00,05A,6277.532467532466
2015-03-01 00:00:00+00:00,05C,5822.259259259259
2015-03-01 00:00:00+00:00,05D,6536.857142857143
2015-03-01 00:00:00+00:00,05F,7323.96
2015-03-01 00:00:00+00:00,05G,5668.157894736843
2015-03-01 00:00:00+00:00,05H,6398.206896551725
2015-03-01 00:00:00+00:00,05J,7528.478260869565
2015-03-01 00:00:00+00:00,05L,4864.622807017545
2015-03-01 00:00:00+00:00,05N,6719.844444444445
2015-03-01 00:00:00+00:00,05P,5882.60975609756
2015-03-01 00:00:00+00:00,05Q,6688.84375
2015-03-01 00:00:00+00:00,05R,7444.540540540539
2015-03-01 00:00:00+00:00,05T,7841.394736842107
2015-03-01 00:00:00+00:00,05V,9096.5
2015-03-01 00:00:00+00:00,05W,4653.72131147541
2015-03-01 00:00:00+00:00,05X,8071.499999999999
2015-03-01 00:00:00+00:00,05Y,3891.8732394366207
2015-03-01 00:00:00+00:00,06A,5189.49019607843
2015-03-01 00:00:00+00:00,06D,8087.714285714285
2015-03-01 00:00:00+00:00,06F,6631.985507246377
2015-03-01 00:00:00+00:00,06H,6742.925925925926
2015-03-01 00:00:00+00:00,06K,9407.5
2015-03-01 00:00:00+00:00,06L,9682.48780487805
2015-03-01 00:00:00+00:00,06M,7836.233333333334
2015-03-01 00:00:00+00:00,06N,7904.835443037977
2015-03-01 00:00:00+00:00,06P,6202.083333333334
2015-03-01 00:00:00+00:00,06Q,6230.196721311476
2015-03-01 00:00:00+00:00,06T,7831.976744186046
2015-03-01 00:00:00+00:00,06V,8498.199999999999
2015-03-01 00:00:00+00:00,06W,7969.444444444443
2015-03-01 00:00:00+00:00,06Y,9239.68
2015-03-01 00:00:00+00:00,07G,5108.363636363636
2015-03-01 00:00:00+00:00,07H,5063.847457627118
2015-03-01 00:00:00+00:00,07J,8110.047619047619
2015-03-01 00:00:00+00:00,07K,9724.679999999998
2015-03-01 00:00:00+00:00,07L,5032.666666666667
2015-03-01 00:00:00+00:00,07M,4856.804878048781
2015-03-01 00:00:00+00:00,07N,7029.575757575757
2015-03-01 00:00:00+00:00,07P,5188.657142857143
2015-03-01 00:00:00+00:00,07Q,6750.299999999999
2015-03-01 00:00:00+00:00,07R,6455.121951219512
2015-03-01 00:00:00+00:00,07T,5751.43137254902
2015-03-01 00:00:00+00:00,07V,5488.666666666665
2015-03-01 00:00:00+00:00,07W,5109.329268292682
2015-03-01 00:00:00+00:00,07X,5718.232142857144
2015-03-01 00:00:00+00:00,07Y,5173.568965517243
2015-03-01 00:00:00+00:00,08A,6414.204545454546
2015-03-01 00:00:00+00:00,08C,6049.470588235294
2015-03-01 00:00:00+00:00,08D,5834.862745098038
2015-03-01 00:00:00+00:00,08E,5104.700000000002
2015-03-01 00:00:00+00:00,08F,5022.23076923077
2015-03-01 00:00:00+00:00,08G,5996.680000000001
2015-03-01 00:00:00+00:00,08H,5846.624999999999
2015-03-01 00:00:00+00:00,08J,7114.571428571428
2015-03-01 00:00:00+00:00,08K,7139.603773584905
2015-03-01 00:00:00+00:00,08L,7046.431818181818
2015-03-01 00:00:00+00:00,08M,5254.774647887324
2015-03-01 00:00:00+00:00,08N,6086.061224489796
2015-03-01 00:00:00+00:00,08P,6157.35294117647
2015-03-01 00:00:00+00:00,08Q,6439.604166666667
2015-03-01 00:00:00+00:00,08R,7781.714285714285
2015-03-01 00:00:00+00:00,08T,6083.709677419354
2015-03-01 00:00:00+00:00,08V,7183.317073170731
2015-03-01 00:00:00+00:00,08W,4890.868852459015
2015-03-01 00:00:00+00:00,08X,7227.384615384615
2015-03-01 00:00:00+00:00,08Y,4320.678571428572
2015-03-01 00:00:00+00:00,09A,4842.837209302326
2015-03-01 00:00:00+00:00,09C,8426.666666666666
2015-03-01 00:00:00+00:00,09D,5953.076923076922
2015-03-01 00:00:00+00:00,09E,9785.681818181818
2015-03-01 00:00:00+00:00,09F,7067.0
2015-03-01 00:00:00+00:00,09G,9253.018518518522
2015-03-01 00:00:00+00:00,09H,9958.153846153846
2015-03-01 00:00:00+00:00,09J,7566.794117647058
2015-03-01 00:00:00+00:00,09L,8079.545454545455
2015-03-01 00:00:00+00:00,09N,8878.4
2015-03-01 00:00:00+00:00,09P,5144.222222222223
2015-03-01 00:00:00+00:00,09W,5026.1551724137935
2015-03-01 00:00:00+00:00,09X,9642.625
2015-03-01 00:00:00+00:00,09Y,6452.089285714285
2015-03-01 00:00:00+00:00,104,0.0
2015-03-01 00:00:00+00:00,106,0.0
2015-03-01 00:00:00+00:00,107,0.0
2015-03-01 00:00:00+00:00,10A,6241.25
2015-03-01 00:00:00+00:00,10C,10425.0
2015-03-01 00:00:00+00:00,10D,4706.04347826087
2015-03-01 00:00:00+00:00,10E,6508.227272727272
2015-03-01 00:00:00+00:00,10G,6966.349999999999
2015-03-01 00:00:00+00:00,10H,8742.868421052632
2015-03-01 00:00:00+00:00,10J,9546.782608695652
2015-03-01 00:00:00+00:00,10K,8767.304347826088
2015-03-01 00:00:00+00:00,10L,5675.599999999999
2015-03-01 00:00:00+00:00,10M,10595.09090909091
2015-03-01 00:00:00+00:00,10N,10875.6
2015-03-01 00:00:00+00:00,10Q,8898.574999999999
2015-03-01 00:00:00+00:00,10R,8410.76923076923
2015-03-01 00:00:00+00:00,10T,8362.888888888889
2015-03-01 00:00:00+00:00,10V,7268.689655172413
2015-03-01 00:00:00+00:00,10W,6540.190476190475
2015-03-01 00:00:00+00:00,10X,6758.75
2015-03-01 00:00:00+00:00,10Y,10797.473684210527
2015-03-01 00:00:00+00:00,110,0.0
2015-03-01 00:00:00+00:00,111,0.0
2015-03-01 00:00:00+00:00,112,367.5
2015-03-01 00:00:00+00:00,114,231.33333333333331
2015-03-01 00:00:00+00:00,116,0.0
2015-03-01 00:00:00+00:00,117,0.0
2015-03-01 00:00:00+00:00,11A,9282.305084745762
2015-03-01 00:00:00+00:00,11C,7771.5
2015-03-01 00:00:00+00:00,11D,6333.5599999999995
2015-03-01 00:00:00+00:00,11E,6963.551724137931
2015-03-01 00:00:00+00:00,11H,7685.609375
2015-03-01 00:00:00+00:00,11J,6754.681034482758
2015-03-01 00:00:00+00:00,11M,6657.831578947369
2015-03-01 00:00:00+00:00,11N,7915.257142857143
2015-03-01 00:00:00+00:00,11T,7407.862068965516
2015-03-01 00:00:00+00:00,11X,7422.706666666667
2015-03-01 00:00:00+00:00,12A,9401.25
2015-03-01 00:00:00+00:00,12D,6370.86111111111
2015-03-01 00:00:00+00:00,12F,5460.213114754099
2015-03-01 00:00:00+00:00,13P,4967.523178807945
2015-03-01 00:00:00+00:00,205,0.0
2015-03-01 00:00:00+00:00,209,0.0
2015-03-01 00:00:00+00:00,211,0.0
2015-03-01 00:00:00+00:00,212,0.0
2015-03-01 00:00:00+00:00,218,0.0
2015-03-01 00:00:00+00:00,219,0.0
2015-03-01 00:00:00+00:00,305,0.0
2015-03-01 00:00:00+00:00,310,0.0
2015-03-01 00:00:00+00:00,313,0.0
2015-03-01 00:00:00+00:00,319,0.0
2015-03-01 00:00:00+00:00,322,0.0
2015-03-01 00:00:00+00:00,413,0.0
2015-03-01 00:00:00+00:00,414,0.0
2015-03-01 00:00:00+00:00,720,0.0
2015-03-01 00:00:00+00:00,725,0.0
2015-03-01 00:00:00+00:00,905,0.0
2015-03-01 00:00:00+00:00,99A,4351.353448275861
2015-03-01 00:00:00+00:00,99C,7207.633333333333
2015-03-01 00:00:00+00:00,99D,9516.588235294115
2015-03-01 00:00:00+00:00,99E,5203.807692307692
2015-03-01 00:00:00+00:00,99F,6742.11111111111
2015-03-01 00:00:00+00:00,99G,4402.285714285715
2015-03-01 00:00:00+00:00,99H,7711.333333333333
2015-03-01 00:00:00+00:00,99J,5946.1875
2015-03-01 00:00:00+00:00,99K,6720.08
2015-03-01 00:00:00+00:00,99M,8217.62962962963
2015-03-01 00:00:00+00:00,99N,7210.298507462686
2015-03-01 00:00:00+00:00,99P,7027.023622047244
2015-03-01 00:00:00+00:00,99Q,7673.594594594594
2015-03-01 00:00:00+00:00,AA8,0.0
2015-03-01 00:00:00+00:00,AAR,0.0
2015-03-01 00:00:00+00:00,AAX,0.0
2015-03-01 00:00:00+00:00,AC2,0.0
2015-03-01 00:00:00+00:00,AC6,0.0
2015-03-01 00:00:00+00:00,ACD,0.0
2015-03-01 00:00:00+00:00,ACH,0.0
2015-03-01 00:00:00+00:00,ACV,0.0
2015-03-01 00:00:00+00:00,ADT,0.0
2015-03-01 00:00:00+00:00,AH7,0.0
2015-03-01 00:00:00+00:00,AKQ,0.0
2015-03-01 00:00:00+00:00,NDA,0.0
2015-03-01 00:00:00+00:00,NDJ,0.0
2015-03-01 00:00:00+00:00,NEN,0.0
2015-03-01 00:00:00+00:00,NI3,0.0
2015-03-01 00:00:00+00:00,NKI,0.0
2015-03-01 00:00:00+00:00,NLX,0.0
2015-03-01 00:00:00+00:00,NMS,0.0
2015-03-01 00:00:00+00:00,NQ7,0.0
2015-03-01 00:00:00+00:00,NQL,0.0
2015-03-01 00:00:00+00:00,NQT,0.0
2015-03-01 00:00:00+00:00,NR3,0.0
2015-03-01 00:00:00+00:00,NR5,0.0
2015-03-01 00:00:00+00:00,NTV,0.0
2015-03-01 00:00:00+00:00,NWE,0.0
2015-03-01 00:00:00+00:00,NYF,0.0
2015-03-01 00:00:00+00:00,Q44,0.0
2015-03-01 00:00:00+00:00,Q52,0.0
2015-03-01 00:00:00+00:00,Q55,0.0
2015-03-01 00:00:00+00:00,Q56,0.0
2015-03-01 00:00:00+00:00,Q59,8.666666666666668
2015-03-01 00:00:00+00:00,Q65,0.0
2015-03-01 00:00:00+00:00,Q67,0.0
2015-03-01 00:00:00+00:00,Q69,0.0
2015-03-01 00:00:00+00:00,R1D,0.0
2015-03-01 00:00:00+00:00,R1E,0.0
2015-03-01 00:00:00+00:00,R1G,0.0
2015-03-01 00:00:00+00:00,R1K,0.0
2015-03-01 00:00:00+00:00,RBL,0.0
2015-03-01 00:00:00+00:00,RCD,0.0
2015-03-01 00:00:00+00:00,RGD,0.0
2015-03-01 00:00:00+00:00,RHA,0.0
2015-03-01 00:00:00+00:00,RJ1,0.0
2015-03-01 00:00:00+00:00,RJ7,0.0
2015-03-01 00:00:00+00:00,RNA,0.0
2015-03-01 00:00:00+00:00,RNU,0.0
2015-03-01 00:00:00+00:00,RRE,0.0
2015-03-01 00:00:00+00:00,RTD,0.0
2015-03-01 00:00:00+00:00,RTF,0.0
2015-03-01 00:00:00+00:00,RTR,0.0
2015-03-01 00:00:00+00:00,RW5,0.0
2015-03-01 00:00:00+00:00,RWN,0.0
2015-03-01 00:00:00+00:00,RX4,0.0
2015-03-01 00:00:00+00:00,RXA,0.0
2015-03-01 00:00:00+00:00,RXM,0.0
2015-03-01 00:00:00+00:00,RY2,0.0
2015-03-01 00:00:00+00:00,RY3,0.0
2015-03-01 00:00:00+00:00,RY4,0.0
2015-03-01 00:00:00+00:00,RY5,0.0
2015-03-01 00:00:00+00:00,RY6,60.857142857142854
2015-03-01 00:00:00+00:00,RYG,0.0
2015-04-01 00:00:00+00:00,,0.0
2015-04-01 00:00:00+00:00,00C,7628.500000000001
2015-04-01 00:00:00+00:00,00D,5664.705882352941
2015-04-01 00:00:00+00:00,00J,6158.0
2015-04-01 00:00:00+00:00,00K,6369.521739130436
2015-04-01 00:00:00+00:00,00L,6847.765957446809
2015-04-01 00:00:00+00:00,00M,6199.468085106382
2015-04-01 00:00:00+00:00,00N,4310.000000000001
2015-04-01 00:00:00+00:00,00P,4728.6
2015-04-01 00:00:00+00:00,00Q,4867.428571428572
2015-04-01 00:00:00+00:00,00R,5917.827586206897
2015-04-01 00:00:00+00:00,00T,4623.369230769232
2015-04-01 00:00:00+00:00,00V,5368.135135135135
2015-04-01 00:00:00+00:00,00W,6036.513513513513
2015-04-01 00:00:00+00:00,00X,4942.416666666667
2015-04-01 00:00:00+00:00,00Y,4393.714285714287
2015-04-01 00:00:00+00:00,01A,5657.075757575757
2015-04-01 00:00:00+00:00,01C,7341.214285714286
2015-04-01 00:00:00+00:00,01D,4716.333333333333
2015-04-01 00:00:00+00:00,01E,5248.775
2015-04-01 00:00:00+00:00,01F,5892.772727272728
2015-04-01 00:00:00+00:00,01G,4460.8448275862065
2015-04-01 00:00:00+00:00,01H,6061.372093023257
2015-04-01 00:00:00+00:00,01J,3766.6976744186054
2015-04-01 00:00:00+00:00,01K,9930.0
2015-04-01 00:00:00+00:00,01M,5147.538461538461
2015-04-01 00:00:00+00:00,01N,6107.464285714285
2015-04-01 00:00:00+00:00,01R,9404.57894736842
2015-04-01 00:00:00+00:00,01T,3773.80487804878
2015-04-01 00:00:00+00:00,01V,4735.038461538462
2015-04-01 00:00:00+00:00,01W,6472.723404255319
2015-04-01 00:00:00+00:00,01X,4532.069767441862
2015-04-01 00:00:00+00:00,01Y,5789.857142857142
2015-04-01 00:00:00+00:00,02A,6609.333333333333
2015-04-01 00:00:00+00:00,02D,6870.2
2015-04-01 00:00:00+00:00,02E,7621.785714285715
2015-04-01 00:00:00+00:00,02F,6469.6
2015-04-01 00:00:00+00:00,02G,4665.583333333333
2015-04-01 00:00:00+00:00,02H,4674.014492753624
2015-04-01 00:00:00+00:00,02M,7174.04761904762
2015-04-01 00:00:00+00:00,02N,6565.999999999999
2015-04-01 00:00:00+00:00,02P,5920.279069767443
2015-04-01 00:00:00+00:00,02Q,8750.23076923077
2015-04-01 00:00:00+00:00,02R,5048.731343283583
2015-04-01 00:00:00+00:00,02T,6791.687499999999
2015-04-01 00:00:00+00:00,02V,7235.000000000001
2015-04-01 00:00:00+00:00,02W,4187.758620689656
2015-04-01 00:00:00+00:00,02X,6651.063829787234
2015-04-01 00:00:00+00:00,02Y,6851.227272727274
2015-04-01 00:00:00+00:00,03A,5188.808510638298
2015-04-01 00:00:00+00:00,03C,7986.347826086957
2015-04-01 00:00:00+00:00,03D,6482.090909090909
2015-04-01 00:00:00+00:00,03E,8965.944444444443
2015-04-01 00:00:00+00:00,03F,4400.287878787879
2015-04-01 00:00:00+00:00,03G,5739.978723404256
2015-04-01 00:00:00+00:00,03H,5113.545454545454
2015-04-01 00:00:00+00:00,03J,5402.4
2015-04-01 00:00:00+00:00,03K,7107.791666666668
2015-04-01 00:00:00+00:00,03L,6471.824999999999
2015-04-01 00:00:00+00:00,03M,7914.799999999999
2015-04-01 00:00:00+00:00,03N,6031.845360824742
2015-04-01 00:00:00+00:00,03Q,12123.034482758621
2015-04-01 00:00:00+00:00,03R,8221.068181818182
2015-04-01 00:00:00+00:00,03T,6619.378378378378
2015-04-01 00:00:00+00:00,03V,12260.333333333332
2015-04-01 00:00:00+00:00,03W,9197.314285714287
2015-04-01 00:00:00+00:00,03X,8107.75
2015-04-01 00:00:00+00:00,03Y,6394.812499999999
2015-04-01 00:00:00+00:00,04C,5710.4776119402995
2015-04-01 00:00:00+00:00,04D,5808.65
2015-04-01 00:00:00+00:00,04E,4960.605263157895
2015-04-01 00:00:00+00:00,04F,9666.344827586207
2015-04-01 00:00:00+00:00,04G,9216.30985915493
2015-04-01 00:00:00+00:00,04H,8692.8
2015-04-01 00:00:00+00:00,04J,6755.790697674419
2015-04-01 00:00:00+00:00,04K,5530.876923076922
2015-04-01 00:00:00+00:00,04L,5331.892857142859
2015-04-01 00:00:00+00:00,04M,5554.7058823529405
2015-04-01 00:00:00+00:00,04N,8826.857142857143
2015-04-01 00:00:00+00:00,04Q,5258.320000000001
2015-04-01 00:00:00+00:00,04R,9661.785714285716
2015-04-01 00:00:00+00:00,04V,7363.7058823529405
2015-04-01 00:00:00+00:00,04X,4092.464788732394
2015-04-01 00:00:00+00:00,04Y,4913.518518518518
2015-04-01 00:00:00+00:00,05A,6287.38961038961
2015-04-01 00:00:00+00:00,05C,5620.982142857143
2015-04-01 00:00:00+00:00,05D,6551.666666666667
2015-04-01 00:00:00+00:00,05F,7325.76
2015-04-01 00:00:00+00:00,05G,5826.270270270271
2015-04-01 00:00:00+00:00,05H,6395.724137931034
2015-04-01 00:00:00+00:00,05J,7540.304347826086
2015-04-01 00:00:00+00:00,05L,4844.930434782608
2015-04-01 00:00:00+00:00,05N,6726.5777777777785
2015-04-01 00:00:00+00:00,05P,5885.829268292683
2015-04-01 00:00:00+00:00,05Q,6729.46875
2015-04-01 00:00:00+00:00,05R,7455.459459459461
2015-04-01 00:00:00+00:00,05T,7852.342105263158
2015-04-01 00:00:00+00:00,05V,9093.3125
2015-04-01 00:00:00+00:00,05W,4736.099999999999
2015-04-01 00:00:00+00:00,05X,8088.772727272728
2015-04-01 00:00:00+00:00,05Y,3941.4571428571426
2015-04-01 00:00:00+00:00,06A,5209.196078431372
2015-04-01 00:00:00+00:00,06D,8099.0
2015-04-01 00:00:00+00:00,06F,6746.970588235293
2015-04-01 00:00:00+00:00,06H,6819.940298507462
2015-04-01 00:00:00+00:00,06K,9442.532258064515
2015-04-01 00:00:00+00:00,06L,9917.950000000003
2015-04-01 00:00:00+00:00,06M,8406.107142857143
2015-04-01 00:00:00+00:00,06N,8032.935897435895
2015-04-01 00:00:00+00:00,06P,6226.472222222222
2015-04-01 00:00:00+00:00,06Q,6347.899999999998
2015-04-01 00:00:00+00:00,06T,7847.5581395348845
2015-04-01 00:00:00+00:00,06V,8497.55
2015-04-01 00:00:00+00:00,06W,7977.37037037037
2015-04-01 00:00:00+00:00,06Y,9260.84
2015-04-01 00:00:00+00:00,07G,5125.606060606061
2015-04-01 00:00:00+00:00,07H,5356.9285714285725
2015-04-01 00:00:00+00:00,07J,8123.571428571429
2015-04-01 00:00:00+00:00,07K,9743.64
2015-04-01 00:00:00+00:00,07L,4958.999999999999
2015-04-01 00:00:00+00:00,07M,4841.29268292683
2015-04-01 00:00:00+00:00,07N,7056.181818181818
2015-04-01 00:00:00+00:00,07P,5219.028571428572
2015-04-01 00:00:00+00:00,07Q,6875.938775510205
2015-04-01 00:00:00+00:00,07R,6382.2682926829275
2015-04-01 00:00:00+00:00,07T,5798.70588235294
2015-04-01 00:00:00+00:00,07V,5514.263888888889
2015-04-01 00:00:00+00:00,07W,5143.536585365853
2015-04-01 00:00:00+00:00,07X,5791.872727272727
2015-04-01 00:00:00+00:00,07Y,5203.3448275862065
2015-04-01 00:00:00+00:00,08A,6444.045454545454
2015-04-01 00:00:00+00:00,08C,6085.029411764706
2015-04-01 00:00:00+00:00,08D,5822.705882352941
2015-04-01 00:00:00+00:00,08E,5121.12
2015-04-01 00:00:00+00:00,08F,5041.9807692307695
2015-04-01 00:00:00+00:00,08G,6012.74
2015-04-01 00:00:00+00:00,08H,5823.924999999999
2015-04-01 00:00:00+00:00,08J,7133.357142857143
